source_lat,source_lon,dest_lat,dest_lon,distance_km,route_type,traffic_level,congestion_index,weather,hour,day_of_week,is_peak_hour,vehicle_type,load_weight,time_delay,delay_prob,risk_level
28.482533,77.021534,28.602835,77.338053,37.74,city,Low,0.394,Clear,23,Friday,0,Truck,1904,20.99,0.4062,Medium
28.64986,77.492431,28.822425,77.216568,38.82,highway,High,0.996,Clear,8,Friday,1,Truck,1359,41.84,0.8066,High
28.537751,77.356513,28.347027,77.320959,31.19,mixed,High,0.822,Storm,9,Thursday,1,Van,837,50.1,0.8919,High
28.614412,77.354466,28.723339,77.174892,24.22,highway,High,0.767,Clear,19,Thursday,1,Van,743,20.55,0.3727,Medium
28.518182,77.281506,28.633905,77.105306,29.52,mixed,Medium,0.431,Rain,6,Monday,0,Van,832,22.53,0.4585,Medium
28.632249,77.496822,28.693708,77.426975,11.02,highway,Medium,0.437,Rain,12,Saturday,0,Van,864,18.61,0.3342,Medium
28.612113,77.0878,28.701871,77.44412,40.0,city,High,0.967,Clear,4,Thursday,0,Truck,1622,46.85,0.9057,High
28.669405,77.244231,28.68907,77.122621,13.74,city,Low,0.287,Rain,22,Wednesday,0,Van,700,8.52,0.1727,Low
28.445658,77.043097,28.698724,77.177346,36.34,mixed,Low,0.215,Clear,5,Friday,0,Truck,1551,15.33,0.2733,Medium
28.55034,77.283466,28.369667,77.328941,22.29,mixed,Low,0.36,Rain,14,Tuesday,0,Van,842,10.53,0.1656,Low
28.604724,77.305178,28.662116,77.47686,19.4,highway,Low,0.359,Clear,2,Friday,0,Truck,1950,3.77,0.1429,Low
28.458379,77.039028,28.693648,77.409116,40.0,city,Medium,0.552,Clear,11,Friday,0,Bike,111,20.3,0.3675,Medium
28.384536,77.317422,28.73539,77.104812,40.0,highway,High,0.858,Clear,9,Saturday,1,Truck,1274,32.93,0.6964,Medium
28.679673,77.473393,28.747366,77.124323,40.0,highway,High,0.815,Rain,20,Sunday,1,Van,973,38.74,0.8007,High
28.396129,77.315397,28.763526,77.319592,40.0,highway,Low,0.153,Clear,16,Wednesday,0,Van,666,7.92,0.192,Low
28.662767,77.41228,28.77537,77.30717,20.28,city,Low,0.235,Clear,5,Saturday,0,Truck,1810,9.56,0.1899,Low
28.557314,77.314902,28.837051,77.20379,37.48,highway,Medium,0.435,Clear,10,Wednesday,1,Van,678,24.31,0.5079,Medium
28.57097,77.322781,28.677382,77.430523,18.69,city,Medium,0.607,Clear,16,Tuesday,0,Bike,75,8.9,0.1545,Low
28.730032,77.168258,28.538979,77.191718,29.21,mixed,High,0.895,Clear,17,Tuesday,1,Truck,1523,31.76,0.6445,Medium
28.664245,77.435949,28.751513,77.105372,36.04,highway,Low,0.316,Clear,3,Thursday,0,Van,952,4.57,0.1151,Low
28.791629,77.340946,28.55567,77.247407,34.56,mixed,Medium,0.521,Rain,10,Tuesday,1,Truck,1687,27.91,0.5648,Medium
28.818214,77.219121,28.461917,77.024825,40.0,highway,High,0.771,Storm,7,Wednesday,1,Truck,1026,56.19,0.9447,High
28.721494,77.168498,28.519337,77.399414,37.63,city,Low,0.294,Clear,5,Wednesday,0,Van,718,16.18,0.2742,Medium
28.551097,77.315737,28.862818,77.18343,40.0,mixed,Low,0.183,Rain,0,Tuesday,0,Van,844,15.97,0.2645,Medium
28.568693,77.321373,28.61801,77.487768,20.35,city,High,0.802,Clear,18,Wednesday,1,Truck,1759,42.84,0.84,High
28.712314,77.175701,28.642623,77.066435,19.18,city,Medium,0.519,Clear,16,Friday,0,Bike,125,13.11,0.2296,Low
28.68246,77.410946,28.352171,77.346184,40.0,mixed,High,0.8,Clear,13,Sunday,0,Bike,82,31.74,0.694,Medium
28.500104,77.209345,28.626595,77.061355,24.94,highway,High,0.842,Clear,21,Sunday,1,Van,886,29.09,0.5735,Medium
28.738172,77.118852,28.608495,77.373209,33.1,mixed,High,0.839,Clear,21,Sunday,1,Van,759,30.48,0.6501,Medium
28.82155,77.222123,28.713241,77.126376,20.4,city,Low,0.124,Clear,0,Saturday,0,Bike,61,8.21,0.1516,Low
28.47976,77.01377,28.700406,77.074732,31.2,highway,High,0.893,Rain,9,Wednesday,1,Bike,63,41.38,0.8695,High
28.559452,77.305655,28.671036,77.236157,17.8,city,Medium,0.505,Storm,7,Friday,1,Bike,103,31.76,0.6758,Medium
28.534698,77.309307,28.455938,77.045632,38.43,mixed,High,0.769,Clear,21,Thursday,1,Truck,1543,31.86,0.6767,Medium
28.6252,77.378452,28.440507,77.018091,40.0,city,High,0.941,Clear,8,Thursday,1,Bike,83,31.24,0.6911,Medium
28.727659,77.160345,28.343432,77.330129,40.0,mixed,Medium,0.453,Rain,15,Monday,0,Van,897,20.8,0.3679,Medium
28.652526,77.074518,28.565615,77.33186,39.98,city,Low,0.39,Storm,5,Saturday,0,Truck,1443,30.36,0.6275,Medium
28.686039,77.122551,28.677366,77.446736,40.0,highway,Low,0.364,Clear,1,Thursday,0,Van,967,5.79,0.1229,Low
28.598475,77.333269,28.597488,77.199095,18.78,city,Medium,0.56,Rain,2,Sunday,0,Van,663,19.86,0.3722,Medium
28.547997,77.257093,28.762541,77.105673,31.38,mixed,Medium,0.51,Clear,6,Tuesday,0,Truck,1150,19.14,0.388,Medium
28.756205,77.305827,28.705827,77.117542,28.17,highway,High,0.81,Clear,21,Thursday,1,Bike,112,17.69,0.2857,Medium
28.599614,77.304063,28.83214,77.204213,29.92,mixed,Medium,0.539,Clear,0,Tuesday,0,Truck,1827,13.73,0.282,Low
28.416452,77.342057,28.636129,77.225669,39.18,mixed,Medium,0.501,Clear,5,Monday,0,Truck,1317,15.0,0.2519,Medium
28.358235,77.306455,28.616088,77.038474,40.0,city,Low,0.325,Clear,2,Thursday,0,Truck,1233,19.38,0.3356,Medium
28.348893,77.313677,28.523293,77.176738,31.03,city,Low,0.15,Clear,17,Monday,1,Truck,1057,23.28,0.4569,Medium
28.656501,77.506134,28.770176,77.106287,40.0,highway,Low,0.23,Clear,13,Saturday,0,Truck,1386,8.4,0.1546,Low
28.578302,77.336502,28.661556,77.145663,30.53,mixed,High,0.776,Rain,18,Wednesday,1,Van,839,35.44,0.7391,High
28.562094,77.30832,28.835365,77.226581,40.0,city,Medium,0.597,Clear,11,Thursday,0,Bike,119,20.58,0.37,Medium
28.525019,77.206448,28.861443,77.189734,40.0,city,Low,0.36,Clear,1,Sunday,0,Truck,1231,20.76,0.425,Medium
28.654518,77.251259,28.593556,77.342455,14.77,city,Low,0.19,Clear,0,Tuesday,0,Truck,1626,5.81,0.1655,Low
28.743018,77.096924,28.702913,77.198227,14.25,city,Low,0.129,Clear,5,Saturday,0,Bike,121,4.33,0.0797,Low
28.631847,77.232154,28.597129,77.066451,20.89,mixed,Medium,0.437,Clear,23,Tuesday,0,Van,872,12.39,0.2251,Low
28.360319,77.30878,28.744054,77.160055,40.0,mixed,Low,0.317,Clear,10,Tuesday,1,Truck,1280,21.35,0.4167,Medium
28.366684,77.346062,28.64078,77.346869,35.88,mixed,Low,0.381,Clear,22,Friday,0,Bike,92,8.68,0.1508,Low
28.793575,77.113729,28.429162,77.304825,40.0,city,Low,0.24,Clear,0,Sunday,0,Van,583,14.02,0.2751,Low
28.69433,77.143616,28.775587,77.128846,9.96,mixed,Medium,0.643,Clear,9,Sunday,1,Van,884,18.41,0.3468,Medium
28.662867,77.147757,28.818849,77.21517,20.61,mixed,High,0.871,Clear,17,Tuesday,1,Van,787,36.01,0.7134,High
28.763296,77.098086,28.754289,77.095322,5.0,city,Medium,0.671,Clear,11,Monday,0,Van,894,10.54,0.2127,Low
28.569946,77.0417,28.668323,77.429945,40.0,city,High,0.892,Rain,8,Friday,1,Van,734,38.19,0.7996,High
28.44635,77.040889,28.559721,77.337405,34.64,city,Medium,0.603,Clear,17,Friday,1,Bike,111,23.31,0.4204,Medium
28.562321,77.300363,28.634522,77.379734,15.68,mixed,Low,0.321,Clear,23,Tuesday,0,Bike,86,2.78,0.1142,Low
28.635322,77.099749,28.673581,77.232668,16.33,highway,Medium,0.63,Rain,14,Friday,0,Van,947,15.11,0.2837,Medium
28.48135,77.031832,28.465504,77.029213,5.0,city,High,0.718,Clear,7,Tuesday,1,Van,841,33.97,0.7272,Medium
28.593643,77.209651,28.505607,77.196004,11.22,highway,Low,0.17,Clear,2,Monday,0,Van,576,2.0,0.0565,Low
28.785381,77.312153,28.618095,77.21179,29.29,city,Low,0.129,Rain,22,Tuesday,0,Truck,1709,15.06,0.2839,Medium
28.600013,77.343161,28.744377,77.175162,34.11,city,High,0.774,Rain,17,Monday,1,Truck,1842,45.4,0.8758,High
28.342296,77.336046,28.679901,77.067338,40.0,mixed,Low,0.347,Storm,22,Sunday,0,Van,672,25.55,0.4754,Medium
28.854824,77.191495,28.778695,77.311066,19.69,highway,Low,0.334,Rain,12,Monday,0,Truck,1570,11.62,0.2439,Low
28.586521,77.343411,28.633308,77.468006,18.36,city,Low,0.256,Clear,0,Wednesday,0,Bike,132,6.26,0.1387,Low
28.383961,77.335907,28.628636,77.21177,39.74,highway,Low,0.179,Rain,0,Thursday,0,Truck,1140,14.77,0.2844,Low
28.686976,77.451734,28.510785,77.163196,36.71,city,Low,0.109,Clear,0,Sunday,0,Truck,1189,21.32,0.4433,Medium
28.659494,77.257142,28.785188,77.14388,20.24,highway,Low,0.32,Clear,6,Monday,0,Truck,1561,4.2,0.1399,Low
28.682955,77.077713,28.513679,77.180428,27.65,highway,Medium,0.469,Rain,15,Friday,0,Van,601,19.19,0.3346,Medium
28.583301,77.037411,28.459353,77.020674,14.82,mixed,Low,0.357,Rain,5,Thursday,0,Truck,1780,13.16,0.2452,Low
28.790149,77.125709,28.68351,77.135072,12.89,city,Low,0.212,Clear,9,Thursday,1,Truck,1881,11.07,0.23,Low
28.601986,77.042651,28.662224,77.226353,27.41,mixed,Medium,0.409,Clear,12,Sunday,0,Van,916,15.39,0.2741,Medium
28.378964,77.303631,28.674493,77.455402,40.0,city,Medium,0.507,Clear,7,Monday,1,Truck,1860,29.46,0.5869,Medium
28.739332,77.124917,28.559307,77.379759,38.34,city,Medium,0.46,Clear,7,Sunday,1,Van,559,34.16,0.7234,Medium
28.617288,77.512377,28.702434,77.115152,40.0,city,Low,0.256,Clear,1,Saturday,0,Bike,131,10.82,0.221,Low
28.448795,77.027217,28.629083,77.487804,40.0,mixed,Low,0.34,Rain,4,Tuesday,0,Van,896,23.62,0.4729,Medium
28.734062,77.134881,28.761895,77.138658,5.0,mixed,Low,0.202,Storm,4,Saturday,0,Truck,1908,20.92,0.4147,Medium
28.651898,77.181531,28.802447,77.324269,22.95,mixed,Low,0.107,Clear,12,Sunday,0,Van,814,7.27,0.1575,Low
28.615329,77.384435,28.56133,77.344335,7.62,city,Medium,0.486,Clear,12,Wednesday,0,Truck,1783,11.65,0.1764,Low
28.530938,77.208425,28.726201,77.115945,34.84,highway,Low,0.228,Rain,15,Thursday,0,Van,789,13.58,0.2306,Low
28.680284,77.027575,28.647948,77.478964,40.0,city,Medium,0.465,Rain,14,Thursday,0,Bike,95,28.76,0.5533,Medium
28.692153,77.045336,28.428472,77.328097,40.0,highway,Low,0.246,Storm,8,Saturday,1,Bike,122,23.77,0.4398,Medium
28.641256,77.104459,28.556682,77.261019,25.48,city,Medium,0.493,Storm,7,Wednesday,1,Truck,1860,37.7,0.7901,High
28.705403,77.400547,28.654355,77.23273,20.05,highway,High,0.751,Clear,21,Friday,1,Truck,1218,33.54,0.6746,Medium
28.768694,77.140873,28.642884,77.083083,19.42,highway,High,0.917,Rain,8,Wednesday,1,Van,621,33.95,0.711,Medium
28.360017,77.342952,28.5116,77.167212,30.7,mixed,High,0.838,Rain,7,Thursday,1,Van,624,48.31,0.9014,High
28.689772,77.116332,28.619264,77.479238,40.0,highway,Medium,0.618,Clear,9,Thursday,1,Truck,1545,16.64,0.3228,Medium
28.636413,77.360887,28.479107,77.025179,40.0,city,Medium,0.631,Storm,7,Monday,1,Bike,150,32.69,0.6882,Medium
28.606331,77.045217,28.529934,77.179104,19.7,city,High,0.785,Rain,8,Saturday,1,Van,862,32.8,0.7252,Medium
28.622567,77.195259,28.775319,77.100291,22.06,highway,Medium,0.572,Storm,22,Sunday,0,Bike,66,24.79,0.4976,Medium
28.628272,77.082642,28.550992,77.267469,25.3,city,Low,0.169,Clear,22,Thursday,0,Bike,117,8.45,0.1897,Low
28.557129,77.405328,28.689236,77.180714,28.2,mixed,Low,0.307,Storm,13,Saturday,0,Truck,1158,24.81,0.4762,Medium
28.76235,77.103948,28.798112,77.322345,24.26,highway,Low,0.138,Clear,4,Tuesday,0,Van,801,3.64,0.0935,Low
28.703305,77.069552,28.625295,77.200122,16.43,city,Medium,0.647,Clear,0,Saturday,0,Van,792,10.47,0.2243,Low
28.66866,77.213085,28.590356,77.330859,16.04,city,Low,0.349,Clear,1,Friday,0,Truck,1705,8.61,0.1751,Low
28.464367,77.034829,28.627145,77.252216,39.22,highway,Low,0.202,Clear,16,Wednesday,0,Bike,112,5.12,0.1363,Low
28.584887,77.341583,28.676693,77.174092,25.48,mixed,Medium,0.667,Rain,16,Wednesday,0,Bike,67,15.42,0.3055,Medium
28.761203,77.100456,28.703025,77.171887,13.8,city,Low,0.354,Clear,1,Sunday,0,Bike,110,4.2,0.1485,Low
28.580859,77.313157,28.513188,77.20843,15.99,mixed,Low,0.156,Storm,0,Saturday,0,Truck,1288,14.13,0.2821,Low
28.64822,77.157345,28.45719,77.045892,34.91,mixed,Medium,0.551,Clear,23,Friday,0,Van,943,20.91,0.4207,Medium
28.67792,77.063877,28.518412,77.260536,30.73,mixed,Medium,0.528,Clear,11,Monday,0,Truck,1286,10.81,0.1886,Low
28.719132,77.119152,28.43867,77.00389,37.06,city,Low,0.152,Clear,2,Monday,0,Bike,89,10.55,0.1739,Low
28.606785,77.034846,28.693945,77.048031,13.41,city,Medium,0.508,Rain,13,Sunday,0,Truck,1839,18.47,0.3684,Medium
28.678099,77.430662,28.815304,77.228913,30.65,highway,High,0.923,Rain,4,Wednesday,0,Van,859,34.16,0.7527,Medium
28.613915,77.202327,28.663819,77.447209,33.56,highway,Medium,0.658,Clear,9,Wednesday,1,Truck,1039,23.62,0.4593,Medium
28.54569,77.336441,28.494462,77.047313,37.58,city,Low,0.122,Clear,2,Wednesday,0,Van,556,15.72,0.2966,Medium
28.57518,77.063234,28.529067,77.170759,16.41,city,Medium,0.645,Clear,16,Saturday,0,Truck,1220,15.74,0.2586,Medium
28.345269,77.331829,28.605978,77.062037,40.0,city,Low,0.103,Rain,8,Monday,1,Truck,1560,41.93,0.8628,High
28.737334,77.164185,28.570747,77.332803,31.48,city,Low,0.176,Rain,1,Thursday,0,Van,793,20.64,0.3884,Medium
28.576646,77.301775,28.470833,77.008016,40.0,highway,High,0.963,Clear,7,Saturday,1,Van,532,27.48,0.57,Medium
28.607348,77.101597,28.732317,77.181454,22.65,mixed,High,0.794,Rain,1,Saturday,0,Truck,1692,32.83,0.7199,Medium
28.519643,77.290334,28.665727,77.448413,23.64,highway,Medium,0.441,Clear,11,Thursday,0,Truck,1595,11.47,0.2346,Low
28.629904,77.380035,28.739804,77.096284,35.11,mixed,Medium,0.545,Clear,18,Thursday,1,Bike,74,26.97,0.5163,Medium
28.799877,77.344128,28.561541,77.269896,33.42,city,Low,0.176,Clear,6,Monday,0,Truck,1663,20.58,0.3826,Medium
28.772753,77.106218,28.623425,77.100975,20.69,highway,High,0.998,Clear,17,Sunday,1,Van,752,28.08,0.5438,Medium
28.677883,77.152438,28.44347,77.027759,38.72,highway,Medium,0.504,Clear,7,Wednesday,1,Van,723,15.49,0.3144,Medium
28.409193,77.320658,28.655103,77.471075,33.59,highway,High,0.758,Rain,12,Saturday,0,Bike,135,28.48,0.6234,Medium
28.695915,77.052153,28.689234,77.078205,5.0,mixed,Medium,0.682,Clear,12,Thursday,0,Van,635,9.58,0.1684,Low
28.380202,77.347341,28.692203,77.138908,40.0,mixed,High,0.847,Clear,20,Saturday,1,Truck,1942,35.9,0.7502,High
28.386642,77.29899,28.796393,77.303703,40.0,mixed,Medium,0.437,Clear,12,Wednesday,0,Bike,79,12.49,0.2522,Low
28.622503,77.221972,28.374728,77.34002,34.52,highway,Low,0.33,Rain,4,Saturday,0,Van,866,8.72,0.1978,Low
28.663011,77.468765,28.647098,77.092288,40.0,city,Low,0.154,Rain,5,Saturday,0,Van,936,19.77,0.3442,Medium
28.532986,77.254561,28.684822,77.468895,34.73,city,Medium,0.648,Storm,12,Wednesday,0,Bike,97,37.1,0.7431,High
28.627632,77.37018,28.663272,77.409063,7.2,highway,Low,0.145,Storm,3,Friday,0,Van,507,16.88,0.2798,Medium
28.631828,77.22186,28.722127,77.188396,11.97,highway,Medium,0.629,Clear,5,Thursday,0,Bike,71,9.23,0.1952,Low
28.69684,77.100354,28.640455,77.508872,40.0,mixed,Low,0.242,Clear,23,Tuesday,0,Truck,1189,9.66,0.2135,Low
28.792308,77.31163,28.701011,77.158567,19.77,city,Low,0.398,Clear,5,Tuesday,0,Bike,63,5.98,0.1084,Low
28.7987,77.306397,28.620092,77.362299,22.19,highway,Low,0.259,Rain,13,Saturday,0,Truck,1036,14.43,0.2925,Low
28.66396,77.163856,28.5008,77.189481,26.4,mixed,Medium,0.627,Clear,17,Tuesday,1,Van,779,19.45,0.361,Medium
28.528695,77.281895,28.573212,77.03724,25.97,city,Low,0.368,Clear,10,Wednesday,1,Van,586,14.35,0.2902,Low
28.631145,77.069937,28.500477,77.166073,25.79,highway,Low,0.312,Storm,11,Saturday,0,Bike,128,19.84,0.3431,Medium
28.396138,77.298282,28.749507,77.119199,40.0,highway,High,0.701,Rain,7,Tuesday,1,Bike,73,34.95,0.7516,Medium
28.460014,77.022129,28.645257,77.098346,26.74,city,Medium,0.7,Clear,17,Wednesday,1,Van,834,26.15,0.5073,Medium
28.536562,77.271526,28.56189,77.309397,5.64,city,High,0.878,Rain,8,Monday,1,Bike,58,29.23,0.6218,Medium
28.593522,77.186978,28.435304,77.030309,32.94,mixed,Low,0.195,Clear,1,Thursday,0,Truck,1792,10.4,0.219,Low
28.608831,77.110232,28.710262,77.159056,14.43,city,Low,0.16,Clear,12,Tuesday,0,Truck,1305,6.81,0.1764,Low
28.702197,77.164715,28.635189,77.371502,29.04,city,Medium,0.402,Clear,7,Wednesday,1,Truck,1260,33.05,0.6981,Medium
28.644419,77.387461,28.706803,77.400809,8.36,city,Medium,0.418,Rain,22,Monday,0,Truck,1698,18.26,0.3514,Medium
28.630227,77.378977,28.634744,77.501571,14.83,mixed,High,0.933,Clear,21,Monday,1,Bike,116,27.2,0.5834,Medium
28.707682,77.414358,28.646346,77.465317,9.08,mixed,Low,0.22,Storm,5,Friday,0,Van,513,15.03,0.2798,Medium
28.387762,77.322439,28.69795,77.447796,38.83,mixed,Low,0.299,Storm,22,Friday,0,Bike,75,25.06,0.4616,Medium
28.632198,77.092046,28.792964,77.341139,39.95,highway,Medium,0.5,Rain,14,Wednesday,0,Van,873,13.5,0.2556,Low
28.457099,77.007622,28.710688,77.198536,37.27,city,Low,0.22,Clear,13,Thursday,0,Van,845,13.26,0.2426,Low
28.44925,77.022917,28.786219,77.109624,40.0,mixed,High,0.896,Clear,0,Sunday,0,Bike,59,36.05,0.7202,High
28.683354,77.036884,28.631968,77.252064,26.83,mixed,High,0.769,Clear,13,Friday,0,Van,679,22.63,0.4731,Medium
28.670364,77.04987,28.463011,77.047622,32.68,city,High,0.99,Rain,18,Thursday,1,Truck,1227,54.34,0.9388,High
28.511838,77.175346,28.774491,77.129877,40.0,mixed,Low,0.391,Clear,11,Wednesday,0,Van,960,8.84,0.1913,Low
28.417747,77.335364,28.849605,77.204198,40.0,highway,High,0.798,Clear,5,Sunday,0,Truck,1075,20.72,0.3788,Medium
28.710828,77.187945,28.663818,77.240248,10.8,highway,High,0.908,Clear,17,Friday,1,Van,832,27.37,0.5861,Medium
28.817754,77.194443,28.670923,77.040079,27.14,highway,Low,0.333,Clear,5,Friday,0,Bike,76,2.97,0.138,Low
28.758899,77.300042,28.59356,77.066559,31.68,mixed,High,0.846,Rain,7,Monday,1,Truck,1708,48.27,0.8801,High
28.672294,77.072741,28.70365,77.159864,10.61,highway,Low,0.259,Clear,0,Saturday,0,Van,617,2.0,0.0701,Low
28.529348,77.198083,28.691887,77.436255,39.16,highway,Low,0.265,Clear,0,Saturday,0,Bike,123,3.07,0.1259,Low
28.542662,77.377342,28.690844,77.040758,40.0,mixed,Medium,0.651,Storm,0,Monday,0,Truck,1702,38.33,0.7665,High
28.640677,77.089801,28.615217,77.483452,40.0,highway,Low,0.219,Clear,23,Wednesday,0,Van,542,7.83,0.1917,Low
28.769274,77.098261,28.590526,77.04347,30.71,mixed,Low,0.153,Storm,23,Wednesday,0,Bike,71,21.28,0.4453,Medium
28.646105,77.466603,28.623243,77.477314,5.0,highway,Low,0.271,Clear,5,Wednesday,0,Truck,1842,2.0,0.0668,Low
28.849599,77.202013,28.523611,77.256989,40.0,highway,High,0.922,Clear,9,Monday,1,Truck,1418,44.33,0.8904,High
28.650156,77.147971,28.629674,77.197665,6.19,mixed,Medium,0.465,Clear,14,Sunday,0,Truck,1889,10.39,0.1877,Low
28.425074,77.29463,28.559898,77.341183,17.0,highway,Low,0.304,Rain,14,Monday,0,Bike,126,7.08,0.1189,Low
28.465848,77.042082,28.545234,77.346362,40.0,city,Medium,0.587,Clear,11,Saturday,0,Bike,118,23.29,0.4843,Medium
28.66272,77.443531,28.627368,77.383289,8.14,city,High,0.961,Clear,20,Saturday,1,Van,920,27.56,0.5494,Medium
28.672845,77.406802,28.62442,77.35535,10.58,highway,High,0.965,Rain,19,Thursday,1,Truck,1774,30.19,0.6415,Medium
28.53715,77.163876,28.672433,77.184221,18.2,mixed,Low,0.205,Clear,3,Monday,0,Truck,1724,4.7,0.1053,Low
28.508434,77.170363,28.390345,77.332535,22.92,mixed,High,0.972,Clear,19,Tuesday,1,Van,635,26.41,0.4965,Medium
28.653106,77.157593,28.680922,77.441265,33.69,city,High,0.888,Rain,20,Sunday,1,Truck,1720,40.86,0.8471,High
28.619012,77.354583,28.443008,77.03944,40.0,city,Medium,0.469,Rain,8,Friday,1,Bike,64,33.4,0.7057,Medium
28.664274,77.465057,28.599442,77.185061,36.62,city,High,0.761,Clear,21,Saturday,1,Truck,1862,37.65,0.8022,High
28.716373,77.09629,28.665428,77.410597,40.0,mixed,Medium,0.56,Clear,20,Saturday,1,Van,996,22.05,0.4662,Medium
28.544076,77.203155,28.660977,77.4705,34.47,city,High,0.991,Clear,7,Tuesday,1,Van,829,31.17,0.637,Medium
28.669401,77.471905,28.751022,77.11114,40.0,highway,Low,0.304,Clear,2,Wednesday,0,Bike,119,5.43,0.1184,Low
28.463659,77.038763,28.813652,77.200993,40.0,mixed,High,0.841,Clear,9,Thursday,1,Truck,1509,41.3,0.8519,High
28.572623,77.064237,28.659755,77.053762,12.43,city,Low,0.197,Rain,23,Sunday,0,Bike,142,12.71,0.2367,Low
28.669281,77.462432,28.554879,77.34426,18.95,city,Low,0.262,Clear,4,Friday,0,Van,553,8.47,0.133,Low
28.671093,77.402396,28.557689,77.3776,13.71,highway,Medium,0.544,Clear,12,Saturday,0,Van,609,10.17,0.1476,Low
28.513028,77.383292,28.400671,77.31784,14.78,city,Medium,0.564,Clear,16,Saturday,0,Truck,1164,17.77,0.2992,Medium
28.597968,77.19821,28.643714,77.393739,25.43,mixed,Medium,0.643,Rain,22,Tuesday,0,Bike,66,19.06,0.3352,Medium
28.702893,77.114489,28.36503,77.317578,40.0,mixed,High,0.732,Clear,9,Friday,1,Bike,68,32.86,0.6751,Medium
28.686708,77.171389,28.597145,77.059012,19.18,city,Medium,0.595,Clear,4,Friday,0,Van,645,14.79,0.2395,Low
28.706842,77.408821,28.55766,77.33577,26.96,highway,Low,0.103,Rain,23,Monday,0,Van,975,7.06,0.1381,Low
28.623428,77.4934,28.383953,77.336648,32.88,mixed,Medium,0.487,Clear,9,Monday,1,Bike,62,21.34,0.3898,Medium
28.674027,77.025166,28.363395,77.334737,40.0,highway,Low,0.376,Rain,11,Monday,0,Van,933,16.01,0.2863,Medium
28.760457,77.115687,28.675911,77.442118,40.0,highway,High,0.899,Clear,19,Sunday,1,Bike,114,37.79,0.7678,High
28.659841,77.511118,28.843682,77.226756,40.0,highway,Medium,0.543,Rain,15,Saturday,0,Bike,121,18.94,0.3511,Medium
28.441817,77.04368,28.653337,77.092041,30.92,city,High,0.846,Clear,21,Wednesday,1,Van,861,41.21,0.8621,High
28.402492,77.342296,28.536904,77.332137,18.43,city,Low,0.161,Clear,23,Wednesday,0,Van,938,8.29,0.1304,Low
28.634929,77.19521,28.63496,77.36188,19.42,city,Low,0.254,Rain,1,Saturday,0,Bike,109,14.26,0.2574,Low
28.557216,77.398052,28.630909,77.066997,40.0,mixed,Low,0.278,Clear,15,Tuesday,0,Van,850,12.27,0.2328,Low
28.711806,77.091158,28.53588,77.404251,40.0,highway,Medium,0.666,Storm,10,Monday,1,Van,605,34.83,0.7597,Medium
28.684435,77.440302,28.626098,77.221393,23.92,city,High,0.827,Clear,18,Saturday,1,Bike,55,28.88,0.6048,Medium
28.630891,77.249479,28.793151,77.122632,31.56,city,Low,0.199,Clear,14,Tuesday,0,Van,613,14.91,0.3023,Low
28.698623,77.043017,28.849733,77.200657,31.26,highway,Medium,0.517,Clear,18,Monday,1,Van,978,19.07,0.344,Medium
28.518082,77.284535,28.649243,77.49202,28.06,mixed,Medium,0.431,Clear,2,Thursday,0,Truck,1822,18.04,0.3055,Medium
28.62241,77.502222,28.649786,77.139476,40.0,mixed,Low,0.248,Storm,23,Sunday,0,Truck,1276,26.9,0.5691,Medium
28.66381,77.030454,28.604369,77.345838,39.37,city,High,0.997,Storm,8,Thursday,1,Van,610,49.07,0.9389,High
28.686916,77.414057,28.765754,77.334058,15.25,mixed,Low,0.348,Storm,14,Sunday,0,Bike,112,13.64,0.2434,Low
